SQL> @"/package/ugiman/ug/utilities/DIRT/SQL/owned_outside_get.sql"

PITEM_ID                      POS_USERNAME        PNAME
41B522015P3                   migration_user      dba
41A317303AC                   migration_user      dba
84E905199G5                   migration_user      dba
84A231552P3                   migration_user      dba
497A806P1                     migration_user      dba
41A243814P62                  migration_user      dba
497A806P3                     migration_user      dba
84D734501                     migration_user      dba
84C633256P1                   migration_user      dba
84C635464P1                   migration_user      dba
84C631663P3                   migration_user      dba
84A220938P7                   migration_user      dba
84D738550H1                   migration_user      dba
84B553144P1                   migration_user      dba
84E905132G4                   migration_user      dba
84C634323                     migration_user      dba
84B542501P1                   migration_user      dba
84B516346AHP78                migration_user      dba
84E902995G105                 migration_user      dba
84E905544AEG1-DLIN            migration_user      dba
84B516346AHP3                 migration_user      dba
84B516346AHP30                migration_user      dba
84C603721                     migration_user      dba
84B516346AHP71                migration_user      dba
84A229916BA                   infodba             dba
84C632284P1                   migration_user      dba
41A219134P12                  migration_user      dba
84D735088P1                   migration_user      dba
84A222245P6                   migration_user      dba
84A201738P1                   migration_user      dba
84B545502G1                   migration_user      dba
84B519091P1                   migration_user      dba
84E905233P1                   migration_user      dba
41A317303ACP43                migration_user      dba
41B548215AHP4                 migration_user      dba
84E905117ABG1                 migration_user      dba
84D735948ADG1                 migration_user      dba
84B546345ABG1                 migration_user      dba
L223P17                       migration_user      dba
84D735456H1                   migration_user      dba
84D738967H1                   migration_user      dba
84C603754                     migration_user      dba
84C632227P1                   migration_user      dba
84C632288AC                   migration_user      dba
41B520835K14A                 migration_user      dba
41B541600PBP16                migration_user      dba
84E905141P2                   migration_user      dba
84C637889P1                   migration_user      dba
41B541600HV-FAM               migration_user      dba
41B541600AMP5                 migration_user      dba
84C633256P2                   migration_user      dba
84E905110G10                  migration_user      dba
84C635313P1                   migration_user      dba
84A231551P2                   migration_user      dba
84B545886                     migration_user      dba
84D735457                     migration_user      dba
84D739841                     migration_user      dba
84A230574P1                   migration_user      dba
497A806P7                     migration_user      dba
84C631638P3                   migration_user      dba
84C632211AB                   migration_user      dba
84E905746ABP2                 migration_user      dba
84C637547G1                   migration_user      dba
41A222655P2                   migration_user      dba
41A213846P5                   migration_user      dba
41A223035G1                   migration_user      dba
84A228906                     migration_user      dba
84B520432AH                   migration_user      dba
84B538219                     migration_user      dba
84C640113P1                   migration_user      dba
84B516305                     migration_user      dba
41A222841                     migration_user      dba
84E905124G4                   migration_user      dba
84E906188G2                   migration_user      dba
84B540041P1                   migration_user      dba
84E905735G1                   migration_user      dba
84E906317                     migration_user      dba
41A213861P5                   migration_user      dba
41A223040                     migration_user      dba
41B541600AQP2                 migration_user      dba
84B516346AH                   migration_user      dba
84B516346AHP52                migration_user      dba
84C637276                     migration_user      dba
84A229919AC-2                 infodba             dba
84A229916AF                   infodba             dba
84A229919BH                   infodba             dba
41A219120P1                   migration_user      dba
84A232982P2                   migration_user      dba
84B538252P1                   migration_user      dba
84C640145P2                   migration_user      dba
84E905325P1                   migration_user      dba
L200P21                       migration_user      dba
L400P10                       migration_user      dba
41A296326DAP3                 migration_user      dba
84A213958P2                   migration_user      dba
84D736732AJP1                 migration_user      dba
499A910ACP45                  migration_user      dba
497A806P78                    migration_user      dba
41B541600AAP17                migration_user      dba
156B6380BBP83A                migration_user      dba
84C634275G2                   migration_user      dba
84B543307P12                  migration_user      dba
84C640090                     migration_user      dba
84E905141P5                   migration_user      dba
84B546679P1                   migration_user      dba
84E905215G3                   migration_user      dba
41B520835K18A                 migration_user      dba
84D733630G2                   migration_user      dba
41B541600AAP18                migration_user      dba
41B541600AMP17                migration_user      dba
84D740053P2                   migration_user      dba
84E905134ABP2                 migration_user      dba
497A806P26                    migration_user      dba
84A201582P3                   migration_user      dba
84B547010                     migration_user      dba
84C637795AB                   migration_user      dba
41B541600ALP18                migration_user      dba
84C633261P9                   migration_user      dba
84D735482                     migration_user      dba
41B519489VY                   migration_user      dba
41B541600JKP16                migration_user      dba
41B541600JKP15                migration_user      dba
41A214356P3                   migration_user      dba
84E905232P1                   migration_user      dba
L14LP19070V2                  migration_user      dba
84A229916BD                   infodba             dba
GETCAMPART_MM_MASTER          infodba             dba
84A229918-1                   infodba             dba
84A229917-3                   infodba             dba
41C613975P1                   migration_user      dba
84D735958P1                   migration_user      dba
84C631638P2                   migration_user      dba
84A201593P1                   migration_user      dba
84D740051P2                   migration_user      dba
84C631611ACP1                 migration_user      dba
L14AP21030                    migration_user      dba
485A324P1                     migration_user      dba
84C632210ABH1                 migration_user      dba
41A213845P28                  migration_user      dba
L10-FAM                       migration_user      dba
84B525668AS-FAM               migration_user      dba
84A231557P72                  migration_user      dba
84B531206G1                   migration_user      dba
84A213958P1                   migration_user      dba
84D734104ACG1                 migration_user      dba
41B541600AAP9                 migration_user      dba
41A252287ACP1                 migration_user      dba
L400P11                       migration_user      dba
84E905290G1                   migration_user      dba
84C634276G3                   migration_user      dba
41B520835K1A                  migration_user      dba
84E930089G1                   migration_user      dba
84B550968P1                   migration_user      dba
84A201733P3                   migration_user      dba
84E905137ABP2                 migration_user      dba
84D734106P2                   migration_user      dba
499A918FP-FAM                 migration_user      dba
41B541600BFP5                 migration_user      dba
84E905134ABP1                 migration_user      dba
84A228118ABP103               migration_user      dba
84A233239P3                   migration_user      dba
84C632288AB                   migration_user      dba
84C633261P3                   migration_user      dba
41B541600ACP44                migration_user      dba
41B541600ACP17                migration_user      dba
41B541600ACP52                migration_user      dba
497A806P99                    migration_user      dba
41B541600ATP21                migration_user      dba
84A231557P9                   migration_user      dba
41B541600LBP19                migration_user      dba
41B541600LBP2                 migration_user      dba
41B541600LBP21                migration_user      dba
84E905334                     migration_user      dba
41B520767P10                  migration_user      dba
84B520809P1                   migration_user      dba
84C640134G2                   migration_user      dba
84C640134P4                   migration_user      dba
84E906188                     migration_user      dba
41A221572                     migration_user      dba
41B541600ALP4                 migration_user      dba
L15P34110                     migration_user      dba
84E930076H1                   migration_user      dba
84B516346AHP29                migration_user      dba
84B526380                     migration_user      dba
84C623890                     migration_user      dba
84C637276G2                   migration_user      dba
84D735926P2                   migration_user      dba
41B514404P1                   migration_user      dba
156B6208CCP111A               migration_user      dba
84B545886G1                   migration_user      dba
84A201738P7                   migration_user      dba
84C603783P1                   migration_user      dba
84D734114ABG3                 migration_user      dba
84C640161P1                   migration_user      dba
84A228922P7                   migration_user      dba
84C632203ABP1                 migration_user      dba
84C640113P3                   migration_user      dba
41A223055P1                   migration_user      dba
41A222744P1                   migration_user      dba
84C634849G5                   migration_user      dba
84E905103G3                   migration_user      dba
84E905215G2                   migration_user      dba
L411P08                       migration_user      dba
84B546028P1                   migration_user      dba
84B525668ASP69                migration_user      dba
84E905690ADG1                 migration_user      dba
L14EP15020                    migration_user      dba
84B550194P1                   migration_user      dba
84B542148CK1A                 migration_user      dba
84B543307P8                   migration_user      dba
M84C640090G11-MOCK            migration_user      dba
N5954P8                       migration_user      dba
41B520835K13A                 migration_user      dba
84D738201AB                   migration_user      dba
84D740104H1                   migration_user      dba
499A903ABK1B                  migration_user      dba
84B526384P5                   migration_user      dba
41B519092ABP28                migration_user      dba
41B541600AAP34                migration_user      dba
84E905110G3                   migration_user      dba
41A214662                     migration_user      dba
41B541600ACP20                migration_user      dba
41B541600ACP8                 migration_user      dba
41B541600ACP59                migration_user      dba
497A806P76                    migration_user      dba
497A806P112                   migration_user      dba
497A806P51                    migration_user      dba
84E905220G6                   migration_user      dba
84A231552P8                   migration_user      dba
84E903875P7                   migration_user      dba
84C633261P6                   migration_user      dba
84E905522G105                 migration_user      dba
41B541600LBP23                migration_user      dba
84A228910                     migration_user      dba
84C640025P1                   migration_user      dba
84E905196P4                   migration_user      dba
84C640131P5                   migration_user      dba
84E905866G1                   migration_user      dba
84A221100ADK3AG               migration_user      dba
84D734104ABG6                 migration_user      dba
41A222655                     migration_user      dba
41C610752P56                  migration_user      dba
84B539041                     migration_user      dba
84B540082                     migration_user      dba
84C631600                     migration_user      dba
84C640878                     migration_user      dba
84D734503                     migration_user      dba
84A229916BC                   infodba             dba
84A228959P7                   migration_user      dba
L400P12                       migration_user      dba
L14AP19050                    migration_user      dba
84C631609G9                   migration_user      dba
84A213907P6                   migration_user      dba
84E905100G4                   migration_user      dba
84A201595P5                   migration_user      dba
84C632807P1                   migration_user      dba
L15P15020                     migration_user      dba
84C631642G1                   migration_user      dba
L115P19025                    migration_user      dba
84B526381P1                   migration_user      dba
N5924-FAM                     migration_user      dba
L14A-FAM                      migration_user      dba
41A296326DHP41                migration_user      dba
84B544451P1                   migration_user      dba
84B551033P1                   migration_user      dba
84A228971P2                   migration_user      dba
499A910AMP12                  migration_user      dba
L117AP23130                   migration_user      dba
L400EP34                      migration_user      dba
84C640090G11                  migration_user      dba
156B6203PNP59A                migration_user      dba
84E905228G2                   migration_user      dba
84E905328                     migration_user      dba
84E905328G3-DLIN              migration_user      dba
84A232982                     migration_user      dba
84D734147                     migration_user      dba
156B6200GK-FAM                migration_user      dba
41B541600AAP23                migration_user      dba
N5700P64                      migration_user      dba
84B538204P1                   migration_user      dba
84E905110G4                   migration_user      dba
L400FP18                      migration_user      dba
84B538252                     migration_user      dba
84C641665                     migration_user      dba
41B541600ACP19                migration_user      dba
497A806P125                   migration_user      dba
497A806P28                    migration_user      dba
41B541600ALP26                migration_user      dba
41B541600ANP13                migration_user      dba
84C633261P5                   migration_user      dba
84A228118ABP105               migration_user      dba
84B538201                     migration_user      dba
84A220939P2                   migration_user      dba
84B546576                     migration_user      dba
84B540081                     migration_user      dba
84C640134                     migration_user      dba
84E905198G5                   migration_user      dba
84E905292G1-DLIN              migration_user      dba
84E905756P5                   migration_user      dba
84A221506P1                   migration_user      dba
84B516346AHP45                migration_user      dba
84B516346AHP37                migration_user      dba
84B516346AHP76                migration_user      dba
84A229919BB                   infodba             dba
AUTOFILLMETRICB               infodba             dba
L115P25070                    migration_user      dba
84C632227P2                   migration_user      dba
84A228928P10                  migration_user      dba
84C623890P2                   migration_user      dba
84C631632H1                   migration_user      dba
41C640144P2                   migration_user      dba
N5700AP24                     migration_user      dba
156B6205UWP47H                migration_user      dba
N503-FAM                      migration_user      dba
84A237546P1                   migration_user      dba
84A234042P2                   migration_user      dba
84B550183P1                   migration_user      dba
84C631666G1                   migration_user      dba
84B552264P1                   migration_user      dba
84B540059                     migration_user      dba
41B520835K24B                 migration_user      dba
84B540079P3                   migration_user      dba
84C603783                     migration_user      dba
84C640090G9                   migration_user      dba
84D734115P1                   migration_user      dba
84D734117G3                   migration_user      dba
84B550968G1                   migration_user      dba
84E905200P6                   migration_user      dba
41A113460DLG30003-PLIST       migration_user      dba
84E905327G2                   migration_user      dba
84A226946                     migration_user      dba
41B520835P18                  migration_user      dba
84A201733P17                  migration_user      dba
84D735947AB                   migration_user      dba
41B541600BFP13                migration_user      dba
499A910AMP4                   migration_user      dba
84A233239P4                   migration_user      dba
84C636497ABP1                 migration_user      dba
84D734115AB                   migration_user      dba
41A213845P20                  migration_user      dba
41A231099                     migration_user      dba
497A806P98                    migration_user      dba
84C642029P2                   migration_user      dba
41B541600ANP11                migration_user      dba
84B540091P3                   migration_user      dba
41B541600LBP20                migration_user      dba
41B541600LBP5                 migration_user      dba
84B526382                     migration_user      dba
84B516346AHP7                 migration_user      dba
84E905197G2                   migration_user      dba
41B541600ALP14                migration_user      dba
84D740073G2                   migration_user      dba
84D740073G7                   migration_user      dba
84E905324                     migration_user      dba
84E905505ABG4                 migration_user      dba
84C640114P1                   migration_user      dba
84B516346AHP31                migration_user      dba
84B540114                     migration_user      dba
41A224263ABP2                 migration_user      dba
84A229919-2                   infodba             dba
GETPROJECT_INCH               infodba             dba
41B520063P1                   migration_user      dba
84D734080P2                   migration_user      dba
41C640810P1                   migration_user      dba
84B538294P1                   migration_user      dba
84A230623P10                  migration_user      dba
84B526187AEP1                 migration_user      dba
41B522018P1                   migration_user      dba
84A228952P5                   migration_user      dba
41B519489VYP5                 migration_user      dba
41A296326DAP8                 migration_user      dba
41A317303ACP39                migration_user      dba
41B548215ACP2                 migration_user      dba
L223P19                       migration_user      dba
84E905162G4                   migration_user      dba
84D736922P1                   migration_user      dba
84C634276G5                   migration_user      dba
41A213844                     migration_user      dba
84D734122G4                   migration_user      dba
84E905141P1                   migration_user      dba
41A113460DLG60003-PLIST       migration_user      dba
41A113460DLG10005-PLIST       migration_user      dba
41B541600BH                   migration_user      dba
84C650082G1-DLIN              migration_user      dba
84D740070G1                   migration_user      dba
84E905137ABP4                 migration_user      dba
41B541600JX                   migration_user      dba
499A903ABP1                   migration_user      dba
41B541600AMP6                 migration_user      dba
41B541600AMP1                 migration_user      dba
84E905199G1-DLIN              migration_user      dba
84E905220G3                   migration_user      dba
41A213445                     migration_user      dba
497A806P8                     migration_user      dba
497A806P42                    migration_user      dba
497A806P41                    migration_user      dba
84B540392AB                   migration_user      dba
84E903874H1                   migration_user      dba
41B541600ANP3                 migration_user      dba
84C631636                     migration_user      dba
84E905107G1                   migration_user      dba
84A220938P3                   migration_user      dba
84A234042P6                   migration_user      dba
84A237546                     migration_user      dba
84C631646G1                   migration_user      dba
84C632212                     migration_user      dba
84D734110P1                   migration_user      dba
84E930250P1                   migration_user      dba
84E905233P3                   migration_user      dba
41C610752P55                  migration_user      dba
84A229260                     migration_user      dba
84B516346AHP73                migration_user      dba
84B548896                     migration_user      dba
84D734113ACG101               migration_user      dba
L25CP17014                    migration_user      dba
84C631631P1                   migration_user      dba
84A229916BK                   infodba             dba
41A213445P1                   migration_user      dba
84A229917-4                   infodba             dba
84C637276G1                   migration_user      dba
GETELECTDESIGN_METRIC         infodba             dba
GETFLATPATTERN_INCH           infodba             dba
84D737872G1                   migration_user      dba
41B541600FGP3                 migration_user      dba
84B525668AMP23                migration_user      dba
84C633683ABG1                 migration_user      dba
L400P11B13                    migration_user      dba
84A228960ABP7                 migration_user      dba
L14EP19025                    migration_user      dba
41C640905P1                   migration_user      dba
84E905146H2                   migration_user      dba
84B544587ADP1                 migration_user      dba
L400-FAM                      migration_user      dba
84B525668AK-FAM               migration_user      dba
84B526392G1                   migration_user      dba
84C633683AB                   migration_user      dba
41B541600EM-FAM               migration_user      dba
84D738514                     migration_user      dba
84A220111ABP2                 migration_user      dba
84A233228P22                  migration_user      dba
84C637875G2                   migration_user      dba
41B541600ACP22                migration_user      dba
41B520835                     migration_user      dba
41A224015                     migration_user      dba
84B543307P7                   migration_user      dba
84E905110G11                  migration_user      dba
41C615534                     migration_user      dba
497A806P108                   migration_user      dba
497A806P88                    migration_user      dba
84D738603G2                   migration_user      dba
497A806P24                    migration_user      dba
497A806P69                    migration_user      dba
84E905198                     migration_user      dba
41B541600ATP4                 migration_user      dba
41B541600ATP1                 migration_user      dba
41B541600ALP13                migration_user      dba
41B541600ATP5                 migration_user      dba
84E905798                     migration_user      dba
41A243822P2                   migration_user      dba
84A228920                     migration_user      dba
84A228983                     migration_user      dba
84C641225                     migration_user      dba
84A232712P3                   migration_user      dba
41B520767P9                   migration_user      dba
84C631665P1                   migration_user      dba
84C634849G4                   migration_user      dba
84A221100AD                   migration_user      dba
84E905268                     migration_user      dba
84E905319G2                   migration_user      dba
84D737139P1                   migration_user      dba
84E905505AB                   migration_user      dba
41A213861P4                   migration_user      dba
84C603757                     migration_user      dba
84A229919BS                   infodba             dba
84D740072P1                   migration_user      dba
84E905528G2                   migration_user      dba
L115P29250P4                  migration_user      dba
84A232470P19                  migration_user      dba
84C631605G1                   migration_user      dba
84A228921P2                   migration_user      dba
41A213356P25                  migration_user      dba
L14AP17025                    migration_user      dba
41A113460DLG12                migration_user      dba
84E905124P3                   migration_user      dba
84E905211G1                   migration_user      dba
84D734124P1                   migration_user      dba
L400FP14                      migration_user      dba
84E905132P2                   migration_user      dba
L115P38075                    migration_user      dba
84B526384P9                   migration_user      dba
L29-FAM                       migration_user      dba
499A910ACP10                  migration_user      dba
L14AP21025                    migration_user      dba
41A296328BYP8                 migration_user      dba
84B543307ABP4                 migration_user      dba
84B525668AKP55                migration_user      dba
41B541600FGP9                 migration_user      dba
84A228959ABP1                 migration_user      dba
84B542148AC                   migration_user      dba
84C640175                     migration_user      dba
84E905365ACG1-DLIN            migration_user      dba
84E905200P8                   migration_user      dba
41B541600SJP1                 migration_user      dba
41B520835P22                  migration_user      dba
41B541600BHP4                 migration_user      dba
84B526187AE                   migration_user      dba
84C641662                     migration_user      dba
84A233228P23                  migration_user      dba
84E905202H1                   migration_user      dba
41B541600JK-FAM               migration_user      dba
41B541600BFP16                migration_user      dba
41B541600EMP17                migration_user      dba
84E905208G1                   migration_user      dba
84C635313P2                   migration_user      dba
41C641058                     migration_user      dba
84B550910P1                   migration_user      dba
84D739841G1                   migration_user      dba
41B541600ACP50                migration_user      dba
497A806P50                    migration_user      dba
497A806P84                    migration_user      dba
41B541600ALP6                 migration_user      dba
41B541600ALP15                migration_user      dba
84D740352G1                   migration_user      dba
84E905365ACG5                 migration_user      dba
41A213263AB                   migration_user      dba
41A213846P2                   migration_user      dba
41A296328CX                   migration_user      dba
41B541600JKP7                 migration_user      dba
84A237548                     migration_user      dba
84A218830P3                   migration_user      dba
84A228922                     migration_user      dba
84B538618                     migration_user      dba
84E905159P3                   migration_user      dba
84E905688G4                   migration_user      dba
41A213861P13                  migration_user      dba
41B541600AQP10                migration_user      dba
41B541600SH                   migration_user      dba
84B516346AHP39                migration_user      dba
84B516346AHP8                 migration_user      dba
84B516346AHP66                migration_user      dba
84B550194                     migration_user      dba
84A229916AG                   infodba             dba
41D714111P3                   migration_user      dba
84A228952P8                   migration_user      dba
84E905279H2                   migration_user      dba
84A232118P1                   migration_user      dba
84E906317G2                   migration_user      dba
84A232982P1                   migration_user      dba
84E906227G6                   migration_user      dba
L14EP25050                    migration_user      dba
84C640138P3                   migration_user      dba
84D734132G2                   migration_user      dba
L5901P50                      migration_user      dba
41B522023G1                   migration_user      dba
84A201595P1                   migration_user      dba
84E905795H1                   migration_user      dba
84E905196P5                   migration_user      dba
84C603754G2                   migration_user      dba
84C633896G5                   migration_user      dba
84A236997P101                 migration_user      dba
N22-FAM                       migration_user      dba
L401-FAM                      migration_user      dba
L115D-FAM                     migration_user      dba
84B519055P1                   migration_user      dba
156B6400ANP160                migration_user      dba
84B540181ABP1                 migration_user      dba
84D738248P1                   migration_user      dba
84E905100G2                   migration_user      dba
84E905324P1                   migration_user      dba
84E906227G102                 migration_user      dba
84E905115AB                   migration_user      dba
84D734107ABP2                 migration_user      dba
41B541600GY-FAM               migration_user      dba
84A228982P2                   migration_user      dba
84B526392G4                   migration_user      dba
41B541600AA                   migration_user      dba
84A201701P18                  migration_user      dba
84D735459P1                   migration_user      dba
41B541600ACP42                migration_user      dba
41B541600ACP14                migration_user      dba
41B541600ACP4                 migration_user      dba
497A806P22                    migration_user      dba
497A806P31                    migration_user      dba
497A806P82                    migration_user      dba
497A806P91                    migration_user      dba
497A806P70                    migration_user      dba
84B538294                     migration_user      dba
84C632226ABP1                 migration_user      dba
84C631609G2                   migration_user      dba
84A231552P6                   migration_user      dba
41B541600ATP29                migration_user      dba
84C631608                     migration_user      dba
41A213626                     migration_user      dba
84B538293                     migration_user      dba
84A237987P1                   migration_user      dba
41B520767K3A                  migration_user      dba
84A221568P1                   migration_user      dba
84A228971                     migration_user      dba
84B540080P1                   migration_user      dba
84B543307ABP2                 migration_user      dba
41B522014P1                   migration_user      dba
84E905159P4                   migration_user      dba
84E905280                     migration_user      dba
84B516346AHP4                 migration_user      dba
84B516346AHP38                migration_user      dba
84B516346AHP55                migration_user      dba
84B522951ABP1                 migration_user      dba
84C632930H1                   migration_user      dba
N533P2508                     migration_user      dba
N509P2524B13                  migration_user      dba
84B546642P1                   migration_user      dba
41B541600JKP12                migration_user      dba
84C631665P3                   migration_user      dba
84E905205G1                   migration_user      dba
84D734116P1                   migration_user      dba
84D734112H1                   migration_user      dba
84C640025P2                   migration_user      dba
84E905198G4                   migration_user      dba
84A220938P1                   migration_user      dba
41B541600BFP6                 migration_user      dba
L5901-FAM                     migration_user      dba
L200D-FAM                     migration_user      dba
84A220364P3                   migration_user      dba
84B518692G1                   migration_user      dba
41A222951AC                   migration_user      dba
84A215459P1                   migration_user      dba
41B541600BFP3                 migration_user      dba
84E905199G1                   migration_user      dba
84C631605G1-DLIN              migration_user      dba
84C633775AC                   migration_user      dba
84B543307P15                  migration_user      dba
84E905118ACG3                 migration_user      dba
84E905118ACG4                 migration_user      dba
41C640873                     migration_user      dba
41C640905                     migration_user      dba
84E905100G1                   migration_user      dba
41B522062P2                   migration_user      dba
41B541600AAP1                 migration_user      dba
41B541600BF                   migration_user      dba
41B541600EMP15                migration_user      dba
84E902080                     migration_user      dba
41B522014P4                   migration_user      dba
84E905135ABG3                 migration_user      dba
84E905147                     migration_user      dba
41B541600ERP6                 migration_user      dba
499A910AM                     migration_user      dba
156B6205UUP103P               migration_user      dba
84D735488                     migration_user      dba
84E905162G1                   migration_user      dba
41B541600ACP16                migration_user      dba
497A806P67                    migration_user      dba
497A806P131                   migration_user      dba
84B526119                     migration_user      dba
84C631609G5                   migration_user      dba
84D736732AJ                   migration_user      dba
84E905141ABP1                 migration_user      dba
41B519489VYP2                 migration_user      dba
84A228118                     migration_user      dba
84A220939P4                   migration_user      dba
84A226854                     migration_user      dba
84B526187                     migration_user      dba
41B514404                     migration_user      dba
84A232712P1                   migration_user      dba
84A234042P8                   migration_user      dba
84C632270ACP2                 migration_user      dba
84E905196ACP2                 migration_user      dba
41B522014                     migration_user      dba
84E905158P7                   migration_user      dba
84E905232                     migration_user      dba
84E905690ACG1-DLIN            migration_user      dba
84A221100ADK2AM               migration_user      dba
370_HIGHERG1                  migration_user      dba
84E905211                     migration_user      dba
84B516346AHP35                migration_user      dba
84D718892                     migration_user      dba
84A229919BD                   infodba             dba
84B540070P1                   migration_user      dba
41B541600BAP21                migration_user      dba
L14EP25115                    migration_user      dba
84A234304P1                   migration_user      dba
L5901P32                      migration_user      dba
N5700AP44                     migration_user      dba
84D734122G5                   migration_user      dba
84A214511P4                   migration_user      dba
84E905207H1                   migration_user      dba
41C642008P1                   migration_user      dba
84B534796P2                   migration_user      dba
84C640121P1                   migration_user      dba
84A228928P5                   migration_user      dba
84C633896G4                   migration_user      dba
84A234341P2                   migration_user      dba
84B525668AJ-FAM               migration_user      dba
N503P916B13                   migration_user      dba
84C637795ABP2                 migration_user      dba
84B533659P1                   migration_user      dba
41A219499                     migration_user      dba
84C640090G8                   migration_user      dba
84E905200P7                   migration_user      dba
84B540011P1                   migration_user      dba
499A903ABK1C                  migration_user      dba
84A213907P106                 migration_user      dba
84B538202                     migration_user      dba
41B541600EMP12                migration_user      dba
84E905528G1                   migration_user      dba
84B526383                     migration_user      dba
41B541600ACP60                migration_user      dba
41B541600ACP54                migration_user      dba
497A806P72                    migration_user      dba
497A806P93                    migration_user      dba
497A806P147                   migration_user      dba
497A806P17                    migration_user      dba
497A806P38                    migration_user      dba
41C642388G1                   migration_user      dba
41B541600ANP17                migration_user      dba
84C631629                     migration_user      dba
84D716382P1                   migration_user      dba
84E905334P4                   migration_user      dba
41B520767P8                   migration_user      dba
84C631646                     migration_user      dba
84E905159P7                   migration_user      dba
84B524660ACP1                 migration_user      dba
84E905211G8                   migration_user      dba
84B516346AHP19                migration_user      dba
84B516346AHP63                migration_user      dba
84D734113ACG103               migration_user      dba
84D734113ACG102               migration_user      dba
84A229919BJ                   infodba             dba
84A212948P11                  migration_user      dba
84E905281H2                   migration_user      dba
84C631811P2                   migration_user      dba
L15P15018B35                  migration_user      dba
84A226854P11                  migration_user      dba
41B541600ACP40                migration_user      dba
84D734128H1                   migration_user      dba
84C637270P1                   migration_user      dba
84C603765P1                   migration_user      dba
41B522063P1                   migration_user      dba
84B519056P1                   migration_user      dba
84E905756P1                   migration_user      dba
84E905755H1                   migration_user      dba
84B540054P1                   migration_user      dba
84D734116P2                   migration_user      dba
L400P11B32                    migration_user      dba
84B520432AHP1                 migration_user      dba
499A910ACP36                  migration_user      dba
84C633775AEG1                 migration_user      dba
84B525668AM-FAM               migration_user      dba
84A220112-FAM                 migration_user      dba
41A222937P1                   migration_user      dba
L14AP15014                    migration_user      dba
41A304092P2                   migration_user      dba
84B526187P2                   migration_user      dba
84B550187P1                   migration_user      dba
84A232230P36                  migration_user      dba
156B6202CGP233F               migration_user      dba
L115BP25050                   migration_user      dba
84C634276G4                   migration_user      dba
41B520835K24A                 migration_user      dba
41B520835P25                  migration_user      dba
41B520835K12A                 migration_user      dba
84B543307P18                  migration_user      dba
84E905118ACG2-DLIN            migration_user      dba
84A228926P1                   migration_user      dba
84E905228                     migration_user      dba
41C640874                     migration_user      dba
84A201733P19                  migration_user      dba
41A214356-FAM                 migration_user      dba
41B519092ABP62                migration_user      dba
41B541600EM                   migration_user      dba
41B522016P3                   migration_user      dba
84E905135G3                   migration_user      dba
84A215459P2                   migration_user      dba
41A213845                     migration_user      dba
41B541600ACP61                migration_user      dba
497A806P103                   migration_user      dba
84B533659                     migration_user      dba
41B541600ATP9                 migration_user      dba
41A222600P2                   migration_user      dba
41B541600LBP14                migration_user      dba
84A234304                     migration_user      dba
41B541600HB                   migration_user      dba
84B520808P1                   migration_user      dba
84C633256AB                   migration_user      dba
84E905124                     migration_user      dba
84E905195H1                   migration_user      dba
84C640136G1                   migration_user      dba
84E905735G2                   migration_user      dba
84E905206                     migration_user      dba
TEST1                         migration_user      dba
84D715134P1                   migration_user      dba
84D734127                     migration_user      dba
84B516346AHP50                migration_user      dba
84B516346AHP16                migration_user      dba
84A229916-1                   infodba             dba
TESTDRAWING                   infodba             dba
84E905745ABH1                 migration_user      dba
84B526384P6                   migration_user      dba
84A214534P1                   migration_user      dba
L401P27                       migration_user      dba
84A221100ADP5                 migration_user      dba
84A228961P3                   migration_user      dba
84D734121H2                   migration_user      dba
84E905118ACG1-DLIN            migration_user      dba
84E905140G5                   migration_user      dba
41B541600BHP1                 migration_user      dba
84A212353P1                   migration_user      dba
84B519803P1                   migration_user      dba
84D713145P1                   migration_user      dba
84E905199G4                   migration_user      dba
499A910AMP1                   migration_user      dba
499A910AMP2                   migration_user      dba
41A213845P24                  migration_user      dba
497A806P11                    migration_user      dba
497A806P128                   migration_user      dba
497A806P66                    migration_user      dba
41E914578P1                   migration_user      dba
84B544586ABP4                 migration_user      dba
84E905365ACG2                 migration_user      dba
41A222600P9                   migration_user      dba
41A222600P11                  migration_user      dba
41B519489VYP6                 migration_user      dba
84B546425P1                   migration_user      dba
84C634849G1                   migration_user      dba
84A201738                     migration_user      dba
84A229320                     migration_user      dba
41A224106P2                   migration_user      dba
84C631642                     migration_user      dba
84E906188G1                   migration_user      dba
41A296328BY                   migration_user      dba
84E930164G1                   migration_user      dba
84A221100ADK2AN               migration_user      dba
84C605111H1                   migration_user      dba
84E930019P3                   migration_user      dba
41C610752P64                  migration_user      dba
